,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,state,zip,year_sold,age_of_house
751,5/15/2014 0:00,525000.0,3,2.5,2700,7434,2.0,3,2700,0,1991,0,12415 NE 160th St,Woodinville,WA 98072,WA,98072,2014-05-15,30
752,5/15/2014 0:00,349950.0,3,2.5,1700,7496,2.0,3,1700,0,1994,0,18901-18937 114th Ct SE,Renton,WA 98055,WA,98055,2014-05-15,27
753,5/15/2014 0:00,1085000.0,4,3.25,3740,12080,1.0,3,2000,1740,1988,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,WA,98077,2014-05-15,33
754,5/15/2014 0:00,744000.0,4,3.0,1980,5352,2.5,3,1980,0,1941,2005,4103 SW Kenyon St,Seattle,WA 98136,WA,98136,2014-05-15,80
755,5/15/2014 0:00,312500.0,2,1.0,880,6345,1.0,3,880,0,1919,2001,7558 19th Ave SW,Seattle,WA 98106,WA,98106,2014-05-15,102
756,5/15/2014 0:00,240000.0,3,2.0,1400,6200,1.0,3,700,700,1948,1994,1610 N 185th St,Shoreline,WA 98133,WA,98133,2014-05-15,73
757,5/15/2014 0:00,495000.0,4,2.0,2050,4000,1.5,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,WA,98144,2014-05-15,80
758,5/15/2014 0:00,580050.0,3,2.5,2360,4638,2.0,3,2360,0,1996,0,601 NE 76th St,Seattle,WA 98115,WA,98115,2014-05-15,25
759,5/15/2014 0:00,640000.0,4,2.0,2560,7798,1.0,4,1890,670,1947,1988,8600-8698 30th Ave NE,Seattle,WA 98115,WA,98115,2014-05-15,74
760,5/15/2014 0:00,417000.0,3,1.5,1340,10224,1.0,4,1340,0,1956,0,3825 138th Ave SE,Bellevue,WA 98006,WA,98006,2014-05-15,65
761,5/15/2014 0:00,174950.0,3,1.0,1060,5200,1.0,5,1060,0,1970,0,26635 Timberlane Dr SE,Covington,WA 98042,WA,98042,2014-05-15,51
762,5/15/2014 0:00,295000.0,3,1.5,850,2500,1.0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,WA,98106,2014-05-15,35
763,5/15/2014 0:00,423000.0,4,1.75,1880,7303,1.0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,WA,98034,2014-05-15,45
764,5/15/2014 0:00,839000.0,3,1.0,1230,12305,1.0,3,1230,0,1955,1990,10904 SE 1st St,Bellevue,WA 98004,WA,98004,2014-05-15,66
765,5/15/2014 0:00,343000.0,4,1.75,2290,10290,1.0,3,1340,950,1960,2012,2816 SW 110th Pl,Seattle,WA 98146,WA,98146,2014-05-15,61
766,5/15/2014 0:00,467000.0,3,1.0,1660,6582,1.0,5,1000,660,1946,0,12033 Dayton Ave N,Seattle,WA 98133,WA,98133,2014-05-15,75
767,5/15/2014 0:00,512500.0,3,2.5,1840,2875,2.0,4,1840,0,1997,0,4530 48th Ave SW,Seattle,WA 98116,WA,98116,2014-05-15,24
768,5/15/2014 0:00,575000.0,4,2.5,3020,17810,1.0,3,1600,1420,1979,2014,4527-4553 NE 201st Pl,Lake Forest Park,WA 98155,WA,98155,2014-05-15,42
769,5/15/2014 0:00,465000.0,3,1.75,1410,6886,1.0,3,1410,0,1924,2013,12215 Dayton Ave N,Seattle,WA 98133,WA,98133,2014-05-15,97
770,5/15/2014 0:00,270000.0,3,1.0,1010,9514,1.0,3,1010,0,1969,2010,17620 SE 121st Pl,Renton,WA 98059,WA,98059,2014-05-15,52
771,5/15/2014 0:00,340000.0,3,1.75,1960,8136,1.0,3,980,980,1948,1994,2419 SW Barton St,Seattle,WA 98106,WA,98106,2014-05-15,73
772,5/15/2014 0:00,765000.0,5,3.75,3580,14275,2.0,3,3190,390,1999,0,170 Mt Quay Dr NW,Issaquah,WA 98027,WA,98027,2014-05-15,22
773,5/15/2014 0:00,497000.0,4,2.5,2240,7200,2.0,3,2240,0,1995,0,4417 47th Ave S,Seattle,WA 98118,WA,98118,2014-05-15,26
774,5/15/2014 0:00,803100.0,4,2.5,3310,5404,2.0,3,3310,0,2004,2003,19107 NE 64th Way,Redmond,WA 98052,WA,98052,2014-05-15,17
775,5/15/2014 0:00,344000.0,3,2.5,1232,1130,3.0,3,1232,0,2007,0,12331 A 10th Pl NE,Seattle,WA 98125,WA,98125,2014-05-15,14
776,5/15/2014 0:00,828950.0,4,3.5,3930,5680,2.0,3,2820,1110,2013,1923,19601-19853 Newport Way NW,Issaquah,WA 98027,WA,98027,2014-05-15,8
777,5/15/2014 0:00,386380.0,3,2.5,1720,3600,2.0,3,1720,0,2010,0,9881 244th Pl NE,Redmond,WA 98053,WA,98053,2014-05-15,11
778,5/15/2014 0:00,312000.0,3,2.25,1490,974,2.0,3,1220,270,2009,0,5021 Delridge Way SW,Seattle,WA 98106,WA,98106,2014-05-15,12
779,5/15/2014 0:00,720000.0,3,2.5,3150,151588,2.0,3,3150,0,2007,0,31215 SE 40th St,Fall City,WA 98024,WA,98024,2014-05-15,14
780,5/15/2014 0:00,914500.0,4,2.5,3950,10856,3.0,3,3950,0,2013,1923,25707 SE 30th St,Sammamish,WA 98075,WA,98075,2014-05-15,8
781,5/15/2014 0:00,819995.0,5,2.75,3030,10335,2.0,3,3030,0,2013,1923,8024 117th Pl SE,Newcastle,WA 98056,WA,98056,2014-05-15,8
782,5/16/2014 0:00,252700.0,2,1.5,1070,9643,1.0,3,1070,0,1985,0,13105 SE 277th Pl,Kent,WA 98030,WA,98030,2014-05-16,36
783,5/16/2014 0:00,437500.0,3,2.5,2320,36847,2.0,3,2320,0,1992,0,12711 470th Ave SE,North Bend,WA 98045,WA,98045,2014-05-16,29
784,5/16/2014 0:00,350000.0,1,1.0,700,5100,1.0,3,700,0,1942,1999,6849 26th Ave NE,Seattle,WA 98115,WA,98115,2014-05-16,79
785,5/16/2014 0:00,619000.0,3,2.5,2720,6439,2.0,3,2720,0,2005,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,WA,98065,2014-05-16,16
786,5/16/2014 0:00,408200.0,3,2.5,1800,5761,2.0,4,1800,0,1990,0,8124 24th Ave SW,Seattle,WA 98106,WA,98106,2014-05-16,31
787,5/16/2014 0:00,451000.0,3,1.75,1560,4049,1.5,3,1000,560,1926,2003,4042 34th Ave SW,Seattle,WA 98126,WA,98126,2014-05-16,95
788,5/16/2014 0:00,317000.0,3,2.0,1760,11410,1.0,5,1060,700,1977,0,16703 133rd Pl SE,Renton,WA 98058,WA,98058,2014-05-16,44
789,5/16/2014 0:00,799000.0,4,3.25,3120,5000,2.0,3,2370,750,2005,0,2561 NE 85th St,Seattle,WA 98115,WA,98115,2014-05-16,16
790,5/16/2014 0:00,720000.0,2,1.0,2020,7200,1.0,4,1700,320,1947,1988,10835 41st Ave SW,Seattle,WA 98146,WA,98146,2014-05-16,74
791,5/16/2014 0:00,490000.0,3,2.0,1450,2400,1.5,3,1450,0,1900,2003,1746 NW 60th St,Seattle,WA 98107,WA,98107,2014-05-16,121
792,5/16/2014 0:00,239900.0,4,2.25,1860,7000,1.0,3,1120,740,1979,2014,401 SW 322nd St,Federal Way,WA 98023,WA,98023,2014-05-16,42
793,5/16/2014 0:00,446000.0,4,2.25,2270,7800,1.0,3,1290,980,1977,2004,11123 NE 141st Pl,Kirkland,WA 98034,WA,98034,2014-05-16,44
794,5/16/2014 0:00,275000.0,3,2.5,1480,15639,2.0,3,1480,0,1987,2000,44402 SE 142nd Pl,North Bend,WA 98045,WA,98045,2014-05-16,34
795,5/16/2014 0:00,239950.0,5,1.0,1460,6032,2.0,4,1460,0,1941,1998,13012 41st Ave S,Tukwila,WA 98168,WA,98168,2014-05-16,80
796,5/16/2014 0:00,248000.0,4,3.5,1850,6519,2.0,3,1130,720,1986,0,1501-1515 SW 327th St,Federal Way,WA 98023,WA,98023,2014-05-16,35
797,5/16/2014 0:00,619500.0,3,2.5,2170,5000,2.0,3,2170,0,2003,0,1778 26th Ave NE,Issaquah,WA 98029,WA,98029,2014-05-16,18
798,5/16/2014 0:00,363750.0,3,1.75,1726,197326,2.0,4,1726,0,1982,2011,28507 Vashon Hwy SW,Vashon,WA 98070,WA,98070,2014-05-16,39
799,5/16/2014 0:00,385000.0,3,1.75,1180,10541,1.0,4,940,240,1981,0,23013 NE 28th St,Sammamish,WA 98074,WA,98074,2014-05-16,40
800,5/16/2014 0:00,370000.0,4,1.5,1370,9957,1.0,3,900,470,1972,2002,12054 NE 137th Ct,Kirkland,WA 98034,WA,98034,2014-05-16,49
801,5/16/2014 0:00,425000.0,3,2.5,2670,13218,1.0,4,2670,0,1988,0,26010 141st Ave SE,Kent,WA 98042,WA,98042,2014-05-16,33
802,5/16/2014 0:00,342000.0,3,1.0,1260,6826,1.0,3,720,540,1944,0,14040 24th Ave NE,Seattle,WA 98125,WA,98125,2014-05-16,77
803,5/16/2014 0:00,345000.0,4,1.0,1980,7991,1.5,3,1980,0,1962,2003,12652 SE 160th St,Renton,WA 98058,WA,98058,2014-05-16,59
804,5/16/2014 0:00,724800.0,3,2.0,2050,3933,1.0,3,1180,870,1926,2001,2610 E Montlake Pl E,Seattle,WA 98112,WA,98112,2014-05-16,95
805,5/16/2014 0:00,725000.0,5,2.75,2830,5310,2.0,3,2830,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,WA,98052,2014-05-16,15
806,5/16/2014 0:00,605000.0,2,1.0,910,3600,1.0,4,910,0,1909,1989,1617-1621 3rd Ave W,Seattle,WA 98119,WA,98119,2014-05-16,112
807,5/16/2014 0:00,350000.0,4,2.5,2440,4000,2.0,3,2440,0,2009,0,24246 229th Ave SE,Maple Valley,WA 98038,WA,98038,2014-05-16,12
808,5/16/2014 0:00,785000.0,3,2.0,2180,5440,1.0,5,1100,1080,1904,0,4111 Woodland Park Ave N,Seattle,WA 98103,WA,98103,2014-05-16,117
809,5/16/2014 0:00,250000.0,3,2.0,1900,6660,1.0,5,950,950,1966,0,27022 216th Ave SE,Maple Valley,WA 98038,WA,98038,2014-05-16,55
810,5/16/2014 0:00,565000.0,3,2.25,1520,1221,3.0,3,1520,0,2013,1923,1512 NW 62nd St,Seattle,WA 98107,WA,98107,2014-05-16,8
811,5/16/2014 0:00,875000.0,3,2.0,2220,6641,1.0,4,1220,1000,1947,1988,2559 24th Ave W,Seattle,WA 98199,WA,98199,2014-05-16,74
812,5/16/2014 0:00,862500.0,4,2.75,3280,24440,2.0,3,3280,0,1996,0,12040 201st Pl NE,Woodinville,WA 98077,WA,98077,2014-05-16,25
813,5/16/2014 0:00,400000.0,3,2.5,2740,83199,2.0,3,2740,0,1973,2013,27200-27218 52nd Ave S,Kent,WA 98032,WA,98032,2014-05-16,48
814,5/16/2014 0:00,282613.0,2,1.0,830,6017,1.0,4,830,0,1954,1979,16221 Bagley Pl N,Shoreline,WA 98133,WA,98133,2014-05-16,67
815,5/16/2014 0:00,174500.0,2,1.0,1010,5200,1.0,3,1010,0,1955,2005,20721 9th Ave S,Des Moines,WA 98198,WA,98198,2014-05-16,66
816,5/16/2014 0:00,306500.0,3,2.25,2060,38377,1.0,4,1560,500,1978,2000,36415 12th Pl S,Federal Way,WA 98003,WA,98003,2014-05-16,43
817,5/16/2014 0:00,445000.0,3,2.25,1990,7340,2.0,3,1990,0,1984,0,17849 149th Ave NE,Woodinville,WA 98072,WA,98072,2014-05-16,37
818,5/16/2014 0:00,433000.0,4,2.5,2280,7568,2.0,4,2280,0,2001,0,2207 Kennewick Pl NE,Renton,WA 98056,WA,98056,2014-05-16,20
819,5/16/2014 0:00,306000.0,3,2.5,1870,5874,2.0,3,1870,0,2005,0,22610 133rd Pl SE,Kent,WA 98042,WA,98042,2014-05-16,16
820,5/16/2014 0:00,620000.0,3,2.25,1720,4000,1.5,4,1450,270,1921,0,5255 39th Ave NE,Seattle,WA 98105,WA,98105,2014-05-16,100
821,5/16/2014 0:00,245000.0,2,1.0,870,6150,1.0,3,870,0,1941,1994,8627 9th Ave SW,Seattle,WA 98106,WA,98106,2014-05-16,80
822,5/16/2014 0:00,238000.0,3,2.0,1020,1204,2.0,3,720,300,2004,2003,3419 SW Morgan St,Seattle,WA 98126,WA,98126,2014-05-16,17
823,5/16/2014 0:00,523000.0,3,1.5,1260,3135,1.5,3,1260,0,1931,0,3200 44th Ave SW,Seattle,WA 98116,WA,98116,2014-05-16,90
824,5/16/2014 0:00,522500.0,3,2.5,2370,7875,2.0,3,2370,0,2003,0,6504 E Crest View Loop SE,Snoqualmie,WA 98065,WA,98065,2014-05-16,18
825,5/16/2014 0:00,180000.0,3,1.0,1000,18513,1.0,3,1000,0,1940,1996,1001 SW 102nd St,Seattle,WA 98146,WA,98146,2014-05-16,81
826,5/16/2014 0:00,375000.0,3,1.5,1100,1751,2.0,3,940,160,2007,0,2001 S Norman St,Seattle,WA 98144,WA,98144,2014-05-16,14
827,5/16/2014 0:00,249000.0,3,2.25,1440,7673,1.0,3,940,500,1982,0,22119 123rd Ave SE,Kent,WA 98031,WA,98031,2014-05-16,39
828,5/16/2014 0:00,730100.0,4,2.5,3120,14300,2.0,3,3120,0,2003,0,120 Mt Si Pl NW,Issaquah,WA 98027,WA,98027,2014-05-16,18
829,5/16/2014 0:00,551000.0,2,2.0,2260,9604,1.0,3,2260,0,1990,2009,9930 NE 197th St,Bothell,WA 98011,WA,98011,2014-05-16,31
830,5/16/2014 0:00,375000.0,4,2.5,2790,7956,2.0,3,2790,0,2005,0,26004 18th Ave S,Des Moines,WA 98198,WA,98198,2014-05-16,16
831,5/16/2014 0:00,540000.0,1,1.0,1140,6700,1.5,3,1140,0,1920,1979,9055 Palatine Ave N,Seattle,WA 98103,WA,98103,2014-05-16,101
832,5/16/2014 0:00,605000.0,3,2.25,1290,2500,2.0,4,1290,0,1987,0,411 27th Ave E,Seattle,WA 98112,WA,98112,2014-05-16,34
833,5/16/2014 0:00,205000.0,5,1.75,1730,5200,1.0,4,1050,680,1978,2000,26607 190th Ave SE,Covington,WA 98042,WA,98042,2014-05-16,43
834,5/16/2014 0:00,645000.0,4,2.5,3160,11380,2.0,3,3160,0,1983,2009,2504 225th Pl NE,Sammamish,WA 98074,WA,98074,2014-05-16,38
835,5/16/2014 0:00,314000.0,4,2.5,2340,8990,2.0,3,2340,0,2003,0,24925 234th Pl SE,Maple Valley,WA 98038,WA,98038,2014-05-16,18
836,5/16/2014 0:00,330000.0,3,1.5,1170,4950,1.0,4,1170,0,1960,2001,15421 SE 4th Pl,Bellevue,WA 98007,WA,98007,2014-05-16,61
837,5/16/2014 0:00,490000.0,2,1.0,1160,5000,1.0,4,1160,0,1937,0,7752 33rd Ave NW,Seattle,WA 98117,WA,98117,2014-05-16,84
838,5/16/2014 0:00,445000.0,3,3.0,1970,24318,1.0,3,1970,0,2010,0,18819 71st Ave NE,Kenmore,WA 98028,WA,98028,2014-05-16,11
839,5/16/2014 0:00,2000000.0,5,4.25,6490,10862,2.0,4,3940,2550,1991,0,4080 E Mercer Way,Mercer Island,WA 98040,WA,98040,2014-05-16,30
840,5/16/2014 0:00,377500.0,3,2.25,1410,1377,2.0,3,1290,120,2005,0,2012 NW Boulder Way Dr,Issaquah,WA 98027,WA,98027,2014-05-16,16
841,5/16/2014 0:00,480000.0,4,2.5,2430,5000,2.0,3,2430,0,2009,0,35019 SE Terrace St,Snoqualmie,WA 98065,WA,98065,2014-05-16,12
842,5/16/2014 0:00,804995.0,5,1.5,3360,5402,2.0,3,3360,0,2014,0,21481 SE 2nd Pl,Sammamish,WA 98074,WA,98074,2014-05-16,7
843,5/16/2014 0:00,341000.0,3,2.5,1480,1663,2.0,3,1180,300,2012,1912,6510 34th Ave SW,Seattle,WA 98126,WA,98126,2014-05-16,9
844,5/16/2014 0:00,675000.0,5,2.5,3200,6455,2.0,3,3200,0,2009,0,6227-6299 Whitaker Ln SE,Snoqualmie,WA 98065,WA,98065,2014-05-16,12
845,5/16/2014 0:00,611000.0,3,2.5,2134,1984,2.5,3,2134,0,2008,0,373 NE Eagle Way,Issaquah,WA 98029,WA,98029,2014-05-16,13
846,5/16/2014 0:00,379950.0,3,3.25,1860,1787,3.0,3,1860,0,2007,0,17510 12th Ave NE,Shoreline,WA 98155,WA,98155,2014-05-16,14
847,5/16/2014 0:00,1270000.0,4,3.0,5520,8313,2.0,3,3570,1950,2008,0,4468 158th Ave SE,Bellevue,WA 98006,WA,98006,2014-05-16,13
848,5/16/2014 0:00,500000.0,2,2.5,1310,1500,2.0,3,1160,150,2006,0,921-927 18th Ave,Seattle,WA 98122,WA,98122,2014-05-16,15
849,5/17/2014 0:00,410000.0,3,2.0,1700,4250,1.0,3,890,810,1944,0,2204 W Emerson St,Seattle,WA 98199,WA,98199,2014-05-17,77
850,5/18/2014 0:00,415000.0,3,2.5,2480,8342,2.0,3,2480,0,1986,0,18303 155th Pl SE,Renton,WA 98058,WA,98058,2014-05-18,35
851,5/18/2014 0:00,297000.0,5,2.5,1970,8605,2.0,4,1970,0,1994,0,419 Wetherbee Ln,Enumclaw,WA 98022,WA,98022,2014-05-18,27
852,5/18/2014 0:00,575550.0,4,2.5,2060,7475,1.0,3,1440,620,1985,0,14117 175th Ave NE,Redmond,WA 98052,WA,98052,2014-05-18,36
853,5/18/2014 0:00,534640.0,3,2.5,2130,3500,1.0,4,1210,920,1994,0,13440 NE 148th St,Woodinville,WA 98072,WA,98072,2014-05-18,27
854,5/18/2014 0:00,352500.0,3,2.25,1410,14110,1.0,3,1170,240,1987,2000,7426 N Fork Rd SE,Snoqualmie,WA 98065,WA,98065,2014-05-18,34
855,5/18/2014 0:00,488000.0,2,2.0,1360,4688,1.0,3,780,580,1944,0,8023 12th Ave NE,Seattle,WA 98115,WA,98115,2014-05-18,77
856,5/18/2014 0:00,732000.0,3,2.0,1940,55756,1.0,5,1940,0,1954,0,2049 144th Ave SE,Bellevue,WA 98007,WA,98007,2014-05-18,67
857,5/19/2014 0:00,215000.0,2,2.25,1610,2040,2.0,4,1610,0,1979,0,2906 Kennewick Pl NE,Renton,WA 98056,WA,98056,2014-05-19,42
858,5/19/2014 0:00,592500.0,2,2.0,1420,9191,1.5,5,1420,0,1928,1970,800 NE 95th St,Seattle,WA 98115,WA,98115,2014-05-19,93
859,5/19/2014 0:00,290000.0,4,2.5,1700,7280,2.0,4,1700,0,1988,0,22020 127th Ct SE,Kent,WA 98031,WA,98031,2014-05-19,33
860,5/19/2014 0:00,475000.0,2,1.0,1490,3825,1.0,3,860,630,1929,0,7008 19th Ave NW,Seattle,WA 98117,WA,98117,2014-05-19,92
861,5/19/2014 0:00,320000.0,3,2.5,2680,7757,2.0,3,2680,0,1990,2009,833 SW 346th St,Federal Way,WA 98023,WA,98023,2014-05-19,31
862,5/19/2014 0:00,1216000.0,4,2.5,3190,8684,1.0,5,1680,1510,1967,0,4625 Somerset Dr SE,Bellevue,WA 98006,WA,98006,2014-05-19,54
863,5/19/2014 0:00,290000.0,5,1.5,2120,7700,1.5,5,2120,0,1962,0,12611 SE 160th St,Renton,WA 98058,WA,98058,2014-05-19,59
864,5/19/2014 0:00,487250.0,4,2.0,1690,3250,1.5,3,1550,140,1901,0,4800-4898 Whitman Ave N,Seattle,WA 98103,WA,98103,2014-05-19,120
865,5/19/2014 0:00,339000.0,4,2.5,1830,8601,2.0,3,1830,0,2003,0,27305 245th Ave SE,Maple Valley,WA 98038,WA,98038,2014-05-19,18
866,5/19/2014 0:00,440000.0,2,1.5,1010,1968,1.5,5,1010,0,1906,0,6411 22nd Ave NW,Seattle,WA 98107,WA,98107,2014-05-19,115
867,5/19/2014 0:00,366500.0,4,2.75,2070,9300,1.0,5,1120,950,1945,0,15511 9th Ave NE,Shoreline,WA 98155,WA,98155,2014-05-19,76
868,5/19/2014 0:00,462000.0,3,1.5,1710,4500,1.5,3,1410,300,1928,1954,5151 S Othello St,Seattle,WA 98118,WA,98118,2014-05-19,93
869,5/19/2014 0:00,560000.0,4,1.0,1660,4690,1.5,3,1260,400,1945,2010,7353 16th Ave NW,Seattle,WA 98117,WA,98117,2014-05-19,76
870,5/19/2014 0:00,285000.0,4,1.75,2080,13629,1.0,4,1040,1040,1955,2009,8024 S 130th St,Seattle,WA 98178,WA,98178,2014-05-19,66
871,5/19/2014 0:00,280000.0,3,2.5,1270,9675,2.0,3,1270,0,1993,0,44633 SE 151st St,North Bend,WA 98045,WA,98045,2014-05-19,28
872,5/19/2014 0:00,210000.0,3,1.0,1080,21043,1.0,3,1080,0,1942,1999,5612 18th Ave SW,Seattle,WA 98106,WA,98106,2014-05-19,79
873,5/19/2014 0:00,690000.0,3,2.0,1610,5100,1.5,5,1610,0,1940,0,7341 20th Ave NE,Seattle,WA 98115,WA,98115,2014-05-19,81
874,5/19/2014 0:00,256500.0,2,1.0,1120,9912,1.0,4,1120,0,1980,0,7615 SW 257th St,Vashon,WA 98070,WA,98070,2014-05-19,41
875,5/19/2014 0:00,411000.0,4,2.75,2500,5257,2.0,3,2500,0,1966,1963,8309 36th Ave S,Seattle,WA 98118,WA,98118,2014-05-19,55
876,5/19/2014 0:00,215000.0,3,1.0,970,7275,1.0,4,970,0,1970,0,11428 SE 225th St,Kent,WA 98031,WA,98031,2014-05-19,51
877,5/19/2014 0:00,762000.0,5,2.0,3370,5000,1.5,4,2140,1230,1907,0,365 Crockett St,Seattle,WA 98109,WA,98109,2014-05-19,114
878,5/19/2014 0:00,359950.0,3,1.0,1290,189486,1.0,4,1290,0,1960,2001,29701-29727 138th Ave SE,Auburn,WA 98092,WA,98092,2014-05-19,61
879,5/19/2014 0:00,480000.0,4,3.5,3370,435600,2.0,3,3370,0,2005,0,44250 SE Edgewick Rd,North Bend,WA 98045,WA,98045,2014-05-19,16
880,5/19/2014 0:00,1405000.0,4,3.5,3410,10769,2.0,3,3410,0,2008,0,10635 SE 2nd St,Bellevue,WA 98004,WA,98004,2014-05-19,13
881,5/19/2014 0:00,390000.0,4,2.5,2490,8290,2.0,3,2490,0,1999,0,30271 129th Ave SE,Auburn,WA 98092,WA,98092,2014-05-19,22
882,5/19/2014 0:00,413500.0,2,1.0,770,4000,1.0,5,770,0,1924,1956,615 NW 92nd St,Seattle,WA 98117,WA,98117,2014-05-19,97
883,5/19/2014 0:00,285000.0,1,1.5,810,3211,2.0,4,810,0,1982,2011,11807 NE 105th Ct,Kirkland,WA 98033,WA,98033,2014-05-19,39
884,5/19/2014 0:00,475000.0,4,2.5,3060,10043,1.0,4,1700,1360,1968,0,15024 Wallingford Ave N,Shoreline,WA 98133,WA,98133,2014-05-19,53
885,5/19/2014 0:00,386591.0,3,2.5,1690,1613,2.0,3,1150,540,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,WA,98029,2014-05-19,7
886,5/19/2014 0:00,524950.0,3,1.75,1890,3825,1.0,3,1290,600,1974,0,7360 19th Ave NW,Seattle,WA 98117,WA,98117,2014-05-19,47
887,5/19/2014 0:00,241000.0,2,2.0,1470,3128,2.0,3,1470,0,2005,0,24023 SE 282nd St,Maple Valley,WA 98038,WA,98038,2014-05-19,16
888,5/19/2014 0:00,461000.0,2,1.0,1060,7193,1.0,3,1060,0,1926,2003,11053 Greenwood Ave N,Seattle,WA 98133,WA,98133,2014-05-19,95
889,5/19/2014 0:00,810000.0,4,2.5,3480,59242,2.0,3,3480,0,1988,2000,17822 NE 154th St,Woodinville,WA 98072,WA,98072,2014-05-19,33
890,5/19/2014 0:00,885000.0,4,2.75,2730,3560,1.5,3,1550,1180,1921,2007,6211 Ravenna Ave NE,Seattle,WA 98115,WA,98115,2014-05-19,100
891,5/19/2014 0:00,247000.0,3,2.25,1580,7941,2.0,4,1580,0,1986,0,1714 SW 354th Pl,Federal Way,WA 98023,WA,98023,2014-05-19,35
892,5/19/2014 0:00,296500.0,3,2.75,2170,7900,1.0,4,1380,790,1978,2000,26715 Stanford Ct,Kent,WA 98032,WA,98032,2014-05-19,43
893,5/19/2014 0:00,141800.0,2,1.0,930,4743,1.0,4,930,0,1942,1982,821 Dayton Ave NE,Renton,WA 98056,WA,98056,2014-05-19,79
894,5/19/2014 0:00,333000.0,4,2.0,1580,7800,2.0,2,1580,0,1906,0,2023 24th Ave S,Seattle,WA 98144,WA,98144,2014-05-19,115
895,5/19/2014 0:00,602000.0,5,1.75,3290,11900,1.5,3,3290,0,1973,2013,6305 150th Ave NE,Redmond,WA 98052,WA,98052,2014-05-19,48
896,5/19/2014 0:00,565000.0,4,2.25,2110,10698,2.0,4,2110,0,1979,0,4621 193rd Pl SE,Issaquah,WA 98027,WA,98027,2014-05-19,42
897,5/19/2014 0:00,373000.0,3,2.5,1670,3565,2.0,3,1670,0,1999,0,18581 134th Pl NE,Woodinville,WA 98072,WA,98072,2014-05-19,22
898,5/19/2014 0:00,588000.0,3,2.25,2030,7350,1.0,4,1190,840,1977,0,10510 160th Ave NE,Redmond,WA 98052,WA,98052,2014-05-19,44
899,5/19/2014 0:00,485000.0,3,1.0,1500,4100,1.5,3,1370,130,1926,2003,816 NW Market St,Seattle,WA 98107,WA,98107,2014-05-19,95
900,5/19/2014 0:00,482500.0,3,2.25,1450,1445,2.0,3,980,470,2005,0,1820 24th Ave,Seattle,WA 98122,WA,98122,2014-05-19,16
901,5/19/2014 0:00,251200.0,4,1.5,1310,8250,1.0,3,1060,250,1953,0,240 S 198th St,Des Moines,WA 98148,WA,98148,2014-05-19,68
902,5/19/2014 0:00,869000.0,5,3.25,4180,49222,2.0,4,2880,1300,1979,0,18524 SE 60th St,Issaquah,WA 98027,WA,98027,2014-05-19,42
903,5/19/2014 0:00,464000.0,3,1.75,1630,28600,1.0,3,1630,0,1967,2011,14926 NE 202nd St,Woodinville,WA 98072,WA,98072,2014-05-19,54
904,5/19/2014 0:00,755000.0,4,2.5,2660,10452,2.0,3,2660,0,1993,0,10805 177th Ct NE,Redmond,WA 98052,WA,98052,2014-05-19,28
905,5/19/2014 0:00,280000.0,3,2.5,1720,1916,2.0,3,1720,0,2005,0,454 A St,Renton,WA 98056,WA,98056,2014-05-19,16
906,5/19/2014 0:00,485000.0,2,2.25,1260,1240,3.0,3,1260,0,2004,2003,3646 Dayton Ave N,Seattle,WA 98103,WA,98103,2014-05-19,17
907,5/19/2014 0:00,305000.0,3,1.75,1610,12247,1.0,3,1610,0,1981,2013,16215 SE 172nd Ct,Renton,WA 98058,WA,98058,2014-05-19,40
908,5/19/2014 0:00,110700.0,2,1.0,680,8064,1.0,3,680,0,1941,1994,14917-14999 27th Pl S,SeaTac,WA 98188,WA,98188,2014-05-19,80
909,5/19/2014 0:00,850000.0,4,3.5,2640,5900,2.0,3,2640,0,1937,1998,6728 40th Ave SW,Seattle,WA 98136,WA,98136,2014-05-19,84
910,5/19/2014 0:00,350000.0,3,2.25,1640,7200,2.0,4,1640,0,1985,0,1755 140th Ct SE,Bellevue,WA 98007,WA,98007,2014-05-19,36
911,5/19/2014 0:00,319950.0,4,1.75,2310,8045,1.0,4,1650,660,1976,1992,16336 131st Ave SE,Renton,WA 98058,WA,98058,2014-05-19,45
912,5/19/2014 0:00,700000.0,3,1.75,2010,4905,1.0,5,1230,780,1912,0,901 18th Ave,Seattle,WA 98122,WA,98122,2014-05-19,109
913,5/19/2014 0:00,368000.0,2,1.5,1660,4680,1.0,5,830,830,1908,0,10010 44th Ave SW,Seattle,WA 98146,WA,98146,2014-05-19,113
914,5/19/2014 0:00,433500.0,3,2.5,2200,3360,2.0,3,2200,0,2009,0,6729 37th Ave S,Seattle,WA 98118,WA,98118,2014-05-19,12
915,5/19/2014 0:00,611000.0,4,2.5,2460,4200,2.0,3,2460,0,1998,2006,23911 SE 6th St,Redmond,WA 98074,WA,98074,2014-05-19,23
